,Timestamp,Provider,Plant,Actual Vol [Kg],Expected Vol [Kg]
2198,2016/08,Provider_3,Plant_5,60361,33515
2199,2016/09,Provider_3,Plant_5,88886,50826
2200,2016/10,Provider_3,Plant_5,62481,34652
2201,2016/11,Provider_3,Plant_5,76693,51538
2202,2016/12,Provider_3,Plant_5,69235,40859
2203,2017/01,Provider_3,Plant_5,90451,"57377,699"
2204,2017/02,Provider_3,Plant_5,111823,59870
2205,2017/03,Provider_3,Plant_5,116111,65239
2206,2017/04,Provider_3,Plant_5,84906,42717
2207,2017/05,Provider_3,Plant_5,129899,78132
2208,2017/06,Provider_3,Plant_5,101241,57235
2209,2017/07,Provider_3,Plant_5,85867,"53554,5"
2210,2017/08,Provider_3,Plant_5,75079,43435
2211,2017/09,Provider_3,Plant_5,81418,"44752,441"
2212,2017/10,Provider_3,Plant_5,63014,54845
2213,2017/11,Provider_3,Plant_5,57346,34695
2214,2017/12,Provider_3,Plant_5,40270,25389
2215,2018/01,Provider_3,Plant_5,66868,43118
2216,2018/02,Provider_3,Plant_5,59590,38164
2217,2018/03,Provider_3,Plant_5,65669,45324
2218,2014/01,Provider_3,Plant_6,667859,381307
2219,2014/02,Provider_3,Plant_6,790059,416836
2220,2014/03,Provider_3,Plant_6,761246,401695
2221,2014/04,Provider_3,Plant_6,773903,374262
2222,2014/05,Provider_3,Plant_6,853291,437342
2223,2014/06,Provider_3,Plant_6,688826,374161
2224,2014/07,Provider_3,Plant_6,566609,307952
2225,2014/08,Provider_3,Plant_6,595289,302705
2226,2014/09,Provider_3,Plant_6,633221,276293
2227,2014/10,Provider_3,Plant_6,664876,329987
2228,2014/11,Provider_3,Plant_6,554493,314367
2229,2014/12,Provider_3,Plant_6,423464,243013
2230,2015/01,Provider_3,Plant_6,655890,362128
2231,2015/02,Provider_3,Plant_6,583384,342201
2232,2015/03,Provider_3,Plant_6,658830,373164
2233,2015/04,Provider_3,Plant_6,730721,394434
2234,2015/05,Provider_3,Plant_6,562391,273616
2235,2015/06,Provider_3,Plant_6,584071,391295
2236,2015/07,Provider_3,Plant_6,622477,408464
2237,2015/08,Provider_3,Plant_6,194265,133985
2238,2015/09,Provider_3,Plant_6,500316,295480
2239,2015/10,Provider_3,Plant_6,418708,425264
2240,2015/11,Provider_3,Plant_6,575449,358406
2241,2015/12,Provider_3,Plant_6,339585,216248
2242,2016/01,Provider_3,Plant_6,451144,277778
2243,2016/02,Provider_3,Plant_6,473115,316073
2244,2016/03,Provider_3,Plant_6,462206,301762
2245,2016/04,Provider_3,Plant_6,500238,322213
2246,2016/05,Provider_3,Plant_6,501656,307179
2247,2016/06,Provider_3,Plant_6,591052,553784
2248,2016/07,Provider_3,Plant_6,494730,291971
2249,2016/08,Provider_3,Plant_6,534689,319450
2250,2016/09,Provider_3,Plant_6,493809,314156
2251,2016/10,Provider_3,Plant_6,397529,260880
2252,2016/11,Provider_3,Plant_6,488075,309470
2253,2016/12,Provider_3,Plant_6,230698,143433
2254,2017/01,Provider_3,Plant_6,477966,322707
2255,2017/02,Provider_3,Plant_6,439936,288449
2256,2017/03,Provider_3,Plant_6,594583,"348180,83"
2257,2017/04,Provider_3,Plant_6,443962,285879
2258,2017/05,Provider_3,Plant_6,501816,348718
2259,2017/06,Provider_3,Plant_6,465565,309119
2260,2017/07,Provider_3,Plant_6,555111,357363
2261,2017/08,Provider_3,Plant_6,652062,363114
2262,2017/09,Provider_3,Plant_6,519884,329267
2263,2017/10,Provider_3,Plant_6,453319,285080
2264,2017/11,Provider_3,Plant_6,575495,329700
2265,2017/12,Provider_3,Plant_6,316772,166530
2266,2018/01,Provider_3,Plant_6,561684,338755
2267,2018/02,Provider_3,Plant_6,528273,295799
2268,2018/03,Provider_3,Plant_6,578930,334592
2344,2014/01,Provider_3,Plant_9,630075,465680
2345,2014/02,Provider_3,Plant_9,472170,364430
2346,2014/03,Provider_3,Plant_9,516018,352719
2347,2014/04,Provider_3,Plant_9,558320,361595
2348,2014/05,Provider_3,Plant_9,524980,371125
2349,2014/06,Provider_3,Plant_9,504765,344512
2350,2014/07,Provider_3,Plant_9,441174,376562
2351,2014/08,Provider_3,Plant_9,353799,295034
2352,2014/09,Provider_3,Plant_9,493466,416660
2353,2014/10,Provider_3,Plant_9,503114,401115
2354,2014/11,Provider_3,Plant_9,391239,323354
2355,2014/12,Provider_3,Plant_9,325740,300379
2356,2015/01,Provider_3,Plant_9,501749,413142
2357,2015/02,Provider_3,Plant_9,491212,408611
2358,2015/03,Provider_3,Plant_9,571213,473670
2359,2015/04,Provider_3,Plant_9,510648,444942
2360,2015/05,Provider_3,Plant_9,337178,308473
2361,2015/06,Provider_3,Plant_9,408163,367489
2362,2015/07,Provider_3,Plant_9,449840,404822
2363,2015/08,Provider_3,Plant_9,399216,352582
2364,2015/09,Provider_3,Plant_9,520398,424973
2365,2015/10,Provider_3,Plant_9,391910,363299
2366,2015/11,Provider_3,Plant_9,453479,390381
2367,2015/12,Provider_3,Plant_9,274513,249396
2368,2016/01,Provider_3,Plant_9,360171,303425
2369,2016/02,Provider_3,Plant_9,550813,432175
2370,2016/03,Provider_3,Plant_9,493588,410684
2371,2016/04,Provider_3,Plant_9,438310,410675
2372,2016/05,Provider_3,Plant_9,449348,364897
2373,2016/06,Provider_3,Plant_9,496094,413403
2374,2016/07,Provider_3,Plant_9,430729,379952
2375,2016/08,Provider_3,Plant_9,484979,438067
2376,2016/09,Provider_3,Plant_9,452964,398623
2377,2016/10,Provider_3,Plant_9,556541,379158
2378,2016/11,Provider_3,Plant_9,399780,371845
2379,2016/12,Provider_3,Plant_9,261680,259298
2380,2017/01,Provider_3,Plant_9,405548,388441
2381,2017/02,Provider_3,Plant_9,485266,"465882,892"
2382,2017/03,Provider_3,Plant_9,567079,553135
2383,2017/04,Provider_3,Plant_9,459844,453253
2384,2017/05,Provider_3,Plant_9,589938,574452
2385,2017/06,Provider_3,Plant_9,548151,556507
2386,2017/07,Provider_3,Plant_9,503005,484056
2387,2017/08,Provider_3,Plant_9,757042,714765
2388,2017/09,Provider_3,Plant_9,754036,728425
2389,2017/10,Provider_3,Plant_9,757243,737576
2390,2017/11,Provider_3,Plant_9,688441,666936
2391,2017/12,Provider_3,Plant_9,338933,309634
2392,2018/01,Provider_3,Plant_9,662102,603620
2393,2018/02,Provider_3,Plant_9,548370,"526888,164"
2394,2018/03,Provider_3,Plant_9,691464,"560996,012"
2395,2014/01,Provider_3,Plant_10,169009,173646
2396,2014/02,Provider_3,Plant_10,128195,123068
2397,2014/03,Provider_3,Plant_10,201369,212915
2398,2014/04,Provider_3,Plant_10,179788,169513
2399,2014/05,Provider_3,Plant_10,173574,177776
2400,2014/06,Provider_3,Plant_10,158515,159310
2401,2014/07,Provider_3,Plant_10,204104,202488
2402,2014/08,Provider_3,Plant_10,239353,241496
2403,2014/09,Provider_3,Plant_10,264335,262824
2404,2014/10,Provider_3,Plant_10,212203,215184
2405,2014/11,Provider_3,Plant_10,197533,198600
2406,2014/12,Provider_3,Plant_10,129016,128722
2407,2015/01,Provider_3,Plant_10,207257,213803
2408,2015/02,Provider_3,Plant_10,277469,275708
2409,2015/03,Provider_3,Plant_10,284872,291319
2410,2015/04,Provider_3,Plant_10,258370,263397
2411,2015/05,Provider_3,Plant_10,238605,243151
2412,2015/06,Provider_3,Plant_10,262879,268642
2413,2015/07,Provider_3,Plant_10,197895,202589
2414,2015/08,Provider_3,Plant_10,211180,214484
2415,2015/09,Provider_3,Plant_10,261046,267527
2416,2015/10,Provider_3,Plant_10,262682,269890
2417,2015/11,Provider_3,Plant_10,245913,255075
2418,2015/12,Provider_3,Plant_10,197792,202341
2419,2016/01,Provider_3,Plant_10,211469,216650
2420,2016/02,Provider_3,Plant_10,267676,273325
2421,2016/03,Provider_3,Plant_10,262489,267871
2422,2016/04,Provider_3,Plant_10,273709,280272
2423,2016/05,Provider_3,Plant_10,225593,235393
2424,2016/06,Provider_3,Plant_10,275099,286499
2425,2016/07,Provider_3,Plant_10,253392,265771
2426,2016/08,Provider_3,Plant_10,117942,114512
2427,2016/09,Provider_3,Plant_10,300292,312578
2428,2016/10,Provider_3,Plant_10,267356,270114
2429,2016/11,Provider_3,Plant_10,281337,291631
2430,2016/12,Provider_3,Plant_10,224813,232732
2431,2017/01,Provider_3,Plant_10,161265,167876
2432,2017/02,Provider_3,Plant_10,272882,279065
2433,2017/03,Provider_3,Plant_10,313919,323661
2434,2017/04,Provider_3,Plant_10,70183,74125
2435,2017/05,Provider_3,Plant_10,255849,263114
2436,2017/06,Provider_3,Plant_10,301886,310872
2437,2017/07,Provider_3,Plant_10,267006,257322
2438,2017/08,Provider_3,Plant_10,267006,0
2439,2017/09,Provider_3,Plant_10,164892,165716
2440,2017/10,Provider_3,Plant_10,230758,235253
2441,2017/11,Provider_3,Plant_10,292232,303427
2442,2017/12,Provider_3,Plant_10,195297,203709
2443,2018/01,Provider_3,Plant_10,74357,72812
2444,2018/02,Provider_3,Plant_10,225961,234152
2445,2018/03,Provider_3,Plant_10,244851,252199
2446,2014/01,Provider_3,Plant_11,307357,309181
2447,2014/02,Provider_3,Plant_11,332065,330739
2448,2014/03,Provider_3,Plant_11,346257,350052
2449,2014/04,Provider_3,Plant_11,406192,408167
2450,2014/05,Provider_3,Plant_11,395138,375603
2451,2014/06,Provider_3,Plant_11,172714,180365
2452,2014/07,Provider_3,Plant_11,183246,187181
2453,2014/08,Provider_3,Plant_11,156185,156747
2454,2014/09,Provider_3,Plant_11,189153,194242
2455,2014/10,Provider_3,Plant_11,234545,227540
2456,2014/11,Provider_3,Plant_11,212099,215843
2457,2014/12,Provider_3,Plant_11,30799,24287
2458,2015/01,Provider_3,Plant_11,25641,24170
2459,2015/02,Provider_3,Plant_11,3327,1507
2460,2015/03,Provider_3,Plant_11,13371,
2461,2015/04,Provider_3,Plant_11,13465,2699
2462,2015/06,Provider_3,Plant_11,879,838
2463,2015/07,Provider_3,Plant_11,17139,12495
2464,2015/08,Provider_3,Plant_11,31099,27516
2465,2015/09,Provider_3,Plant_11,225302,221669
2466,2015/10,Provider_3,Plant_11,384633,376180
2467,2015/11,Provider_3,Plant_11,374471,340545
2468,2015/12,Provider_3,Plant_11,228446,181632
2469,2016/01,Provider_3,Plant_11,354952,343445
2470,2016/02,Provider_3,Plant_11,380078,353489
2471,2016/03,Provider_3,Plant_11,380189,359254
2472,2016/04,Provider_3,Plant_11,373996,361162
2473,2016/05,Provider_3,Plant_11,327071,323604
2474,2016/06,Provider_3,Plant_11,424073,404153
2475,2016/07,Provider_3,Plant_11,399452,395212
2476,2016/08,Provider_3,Plant_11,456474,430879
2477,2016/09,Provider_3,Plant_11,449548,403716
2478,2016/10,Provider_3,Plant_11,390373,363779
2479,2016/11,Provider_3,Plant_11,452325,421367
2480,2016/12,Provider_3,Plant_11,229432,226019
2481,2017/01,Provider_3,Plant_11,457039,410458
2482,2017/02,Provider_3,Plant_11,441088,428093
2483,2017/03,Provider_3,Plant_11,458529,426377
2484,2017/04,Provider_3,Plant_11,369277,338158
2485,2017/05,Provider_3,Plant_11,449748,440293
2486,2017/06,Provider_3,Plant_11,443798,433912
2487,2017/07,Provider_3,Plant_11,409464,401640
2488,2017/08,Provider_3,Plant_11,443223,"483943,349"
2489,2017/09,Provider_3,Plant_11,502657,502129
2490,2017/10,Provider_3,Plant_11,406753,394370
2491,2017/11,Provider_3,Plant_11,410761,"404250,812"
2492,2017/12,Provider_3,Plant_11,229501,"226333,15"
2493,2018/01,Provider_3,Plant_11,426904,430865
2494,2018/02,Provider_3,Plant_11,435129,424774
2495,2018/03,Provider_3,Plant_11,563114,557881
2496,2014/01,Provider_3,Plant_12,342880,307751
2497,2014/02,Provider_3,Plant_12,399139,340983
2498,2014/03,Provider_3,Plant_12,385117,325737
2499,2014/04,Provider_3,Plant_12,347213,296238
2500,2014/05,Provider_3,Plant_12,354653,307862
2501,2014/06,Provider_3,Plant_12,305171,271808
2502,2014/07,Provider_3,Plant_12,355775,314507
2503,2014/08,Provider_3,Plant_12,303551,279818
2504,2014/09,Provider_3,Plant_12,350407,302287
2505,2014/10,Provider_3,Plant_12,449317,361654
2506,2014/11,Provider_3,Plant_12,336783,282406
2507,2014/12,Provider_3,Plant_12,298403,244702
2508,2015/01,Provider_3,Plant_12,316885,293966
2509,2015/02,Provider_3,Plant_12,400359,343502
2510,2015/03,Provider_3,Plant_12,425837,360338
2511,2015/04,Provider_3,Plant_12,345528,316038
2512,2015/05,Provider_3,Plant_12,291457,270249
2513,2015/06,Provider_3,Plant_12,341160,310157
2514,2015/07,Provider_3,Plant_12,377857,342248
2515,2015/08,Provider_3,Plant_12,323068,284160
2516,2015/09,Provider_3,Plant_12,362241,338048
2517,2015/10,Provider_3,Plant_12,323367,291011
2518,2015/11,Provider_3,Plant_12,336007,290528
2519,2015/12,Provider_3,Plant_12,232173,201127
2520,2016/01,Provider_3,Plant_12,318171,286457
2521,2016/02,Provider_3,Plant_12,386080,315535
2522,2016/03,Provider_3,Plant_12,394469,322742
2523,2016/04,Provider_3,Plant_12,385932,319498
2524,2016/05,Provider_3,Plant_12,295344,248530
2525,2016/06,Provider_3,Plant_12,345854,307311
2526,2016/07,Provider_3,Plant_12,381865,306334
2527,2016/08,Provider_3,Plant_12,394977,324069
2528,2016/09,Provider_3,Plant_12,428510,346611
2529,2016/10,Provider_3,Plant_12,381059,321861
2530,2016/11,Provider_3,Plant_12,343472,303951
2531,2016/12,Provider_3,Plant_12,262203,235533
2532,2017/01,Provider_3,Plant_12,426946,323936
2533,2017/02,Provider_3,Plant_12,509874,351158
2534,2017/03,Provider_3,Plant_12,497235,398615
2535,2017/04,Provider_3,Plant_12,313006,285938
2536,2017/05,Provider_3,Plant_12,377361,352483
2537,2017/06,Provider_3,Plant_12,347944,320640
2538,2017/07,Provider_3,Plant_12,409469,392634
2539,2017/08,Provider_3,Plant_12,522855,433807
2540,2017/09,Provider_3,Plant_12,509925,"379453,941"
2541,2017/10,Provider_3,Plant_12,409836,338818
2542,2017/11,Provider_3,Plant_12,425562,383676
2543,2017/12,Provider_3,Plant_12,338735,302750
2544,2018/01,Provider_3,Plant_12,485664,424402
2545,2018/02,Provider_3,Plant_12,522154,461689
2546,2018/03,Provider_3,Plant_12,605808,515809
2547,2014/01,Provider_3,Plant_13,1729125,1693002
2548,2014/02,Provider_3,Plant_13,1835958,1782082
2549,2014/03,Provider_3,Plant_13,2007767,1902556
2550,2014/04,Provider_3,Plant_13,1638587,1615453
2551,2014/05,Provider_3,Plant_13,1394328,1411909
2552,2014/06,Provider_3,Plant_13,1267035,1167744
2553,2014/07,Provider_3,Plant_13,1292218,1279073
2554,2014/08,Provider_3,Plant_13,846431,40216167
2555,2014/09,Provider_3,Plant_13,1389438,1417823
2556,2014/10,Provider_3,Plant_13,1428014,1473800
2557,2014/11,Provider_3,Plant_13,1436469,1439533
2558,2014/12,Provider_3,Plant_13,852621,870619
2559,2015/01,Provider_3,Plant_13,1180452,1126223
2560,2015/02,Provider_3,Plant_13,1267618,1286345
2561,2015/03,Provider_3,Plant_13,1470173,1496854
2562,2015/04,Provider_3,Plant_13,1360755,1223749
2563,2015/05,Provider_3,Plant_13,1157652,1185911
2564,2015/06,Provider_3,Plant_13,1582143,1585151
2565,2015/07,Provider_3,Plant_13,1718254,1735704
2566,2015/08,Provider_3,Plant_13,1246585,1238817
2567,2015/09,Provider_3,Plant_13,1629546,1568140
2568,2015/10,Provider_3,Plant_13,2112290,2036191
2569,2015/11,Provider_3,Plant_13,1770859,1692718
2570,2015/12,Provider_3,Plant_13,904246,876960
2571,2016/01,Provider_3,Plant_13,1172680,1157667
2572,2016/02,Provider_3,Plant_13,1361824,1310532
2573,2016/03,Provider_3,Plant_13,1349544,1320574
2574,2016/04,Provider_3,Plant_13,1535069,"1460114,122"
2575,2016/05,Provider_3,Plant_13,807685,726194
2576,2016/06,Provider_3,Plant_13,1107900,1049139
2577,2016/07,Provider_3,Plant_13,1356948,1242276
2578,2016/08,Provider_3,Plant_13,624393,541166
2579,2016/09,Provider_3,Plant_13,960427,972014
2580,2016/10,Provider_3,Plant_13,977487,940715
2581,2016/11,Provider_3,Plant_13,1094582,1078498
2582,2016/12,Provider_3,Plant_13,684597,627837
2583,2017/01,Provider_3,Plant_13,693870,665689
2584,2017/02,Provider_3,Plant_13,863737,"847256,273"
2585,2017/03,Provider_3,Plant_13,1056289,1041502
2586,2017/04,Provider_3,Plant_13,872752,818012
2587,2017/05,Provider_3,Plant_13,1275057,1320402
2588,2017/06,Provider_3,Plant_13,842599,836463
2589,2017/07,Provider_3,Plant_13,1181215,1197118
2590,2017/08,Provider_3,Plant_13,1182051,1216708
2591,2017/09,Provider_3,Plant_13,1456372,1489089
2592,2017/10,Provider_3,Plant_13,1398748,1437032
2593,2017/11,Provider_3,Plant_13,1360944,1395043
2594,2017/12,Provider_3,Plant_13,977722,992707
2595,2018/01,Provider_3,Plant_13,1296496,1249679
2596,2018/02,Provider_3,Plant_13,1244142,"1048015,173"
2597,2018/03,Provider_3,Plant_13,1351172,1351433
2598,2014/01,Provider_3,Plant_14,280404,264572
2599,2014/02,Provider_3,Plant_14,284709,279996
2600,2014/03,Provider_3,Plant_14,246285,226191
2601,2014/04,Provider_3,Plant_14,317779,297556
2602,2014/05,Provider_3,Plant_14,282108,260916
2603,2014/06,Provider_3,Plant_14,336209,307142
2604,2014/07,Provider_3,Plant_14,207585,198851
2605,2014/08,Provider_3,Plant_14,293668,274987
2606,2014/09,Provider_3,Plant_14,328781,305621
2607,2014/10,Provider_3,Plant_14,357301,310908
2608,2014/11,Provider_3,Plant_14,257441,222492
2609,2014/12,Provider_3,Plant_14,237926,220369
2610,2015/01,Provider_3,Plant_14,4962,3080
2611,2015/07,Provider_3,Plant_14,2544,1257
2612,2015/08,Provider_3,Plant_14,2490,2085
2613,2015/09,Provider_3,Plant_14,118570,97660
2614,2015/10,Provider_3,Plant_14,188273,156692
2615,2015/11,Provider_3,Plant_14,79664,68967
2616,2015/12,Provider_3,Plant_14,75805,73069
2617,2016/01,Provider_3,Plant_14,313205,"305372,896"
2618,2016/02,Provider_3,Plant_14,499715,"485960,487"
2619,2016/03,Provider_3,Plant_14,170510,139009
2620,2016/04,Provider_3,Plant_14,276494,238236
2621,2016/05,Provider_3,Plant_14,256068,234931
2622,2016/06,Provider_3,Plant_14,362342,336878
2623,2016/07,Provider_3,Plant_14,579919,470552
2624,2016/08,Provider_3,Plant_14,591901,518076
2625,2016/09,Provider_3,Plant_14,664009,605916
2626,2016/10,Provider_3,Plant_14,634030,587852
2627,2016/11,Provider_3,Plant_14,812938,709421
2628,2016/12,Provider_3,Plant_14,397899,364489
2629,2017/01,Provider_3,Plant_14,563353,360792
2630,2017/02,Provider_3,Plant_14,558997,396300
2631,2017/03,Provider_3,Plant_14,903708,"669014,32"
2632,2017/04,Provider_3,Plant_14,575336,525999
2633,2017/05,Provider_3,Plant_14,887551,819278
2634,2017/06,Provider_3,Plant_14,818186,727934
2635,2017/07,Provider_3,Plant_14,612885,586992
2636,2017/08,Provider_3,Plant_14,642805,648155
2637,2017/09,Provider_3,Plant_14,759804,691772
2638,2017/10,Provider_3,Plant_14,814422,745452
2639,2017/11,Provider_3,Plant_14,699296,667423
2640,2017/12,Provider_3,Plant_14,409066,363036
2641,2018/01,Provider_3,Plant_14,828206,753508
2642,2018/02,Provider_3,Plant_14,714309,654880
2643,2018/03,Provider_3,Plant_14,654794,644175
2644,2014/01,Provider_3,Plant_15,940943,965927
2645,2014/02,Provider_3,Plant_15,1181301,1217650
2646,2014/03,Provider_3,Plant_15,1177845,1239564
2647,2014/04,Provider_3,Plant_15,1182425,1214169
2648,2014/05,Provider_3,Plant_15,1146944,1177143
2649,2014/06,Provider_3,Plant_15,1084981,1116451
2650,2014/07,Provider_3,Plant_15,1395547,1436476
2651,2014/08,Provider_3,Plant_15,1301177,1347970
2652,2014/09,Provider_3,Plant_15,1444466,1492718
2653,2014/10,Provider_3,Plant_15,1277209,1319357
2654,2014/11,Provider_3,Plant_15,1410787,1520017
2655,2014/12,Provider_3,Plant_15,1017297,1064048
2656,2015/01,Provider_3,Plant_15,1019789,1077491
2657,2015/02,Provider_3,Plant_15,1179542,1241895
2658,2015/03,Provider_3,Plant_15,1288179,1358306
2659,2015/04,Provider_3,Plant_15,1174698,1227017
2660,2015/05,Provider_3,Plant_15,1025242,1067942
2661,2015/06,Provider_3,Plant_15,1101919,1142700
2662,2015/07,Provider_3,Plant_15,1211617,1259359
2663,2015/08,Provider_3,Plant_15,1066621,1109436
2664,2015/09,Provider_3,Plant_15,1298605,1345196
2665,2015/10,Provider_3,Plant_15,1186639,1233443
2666,2015/11,Provider_3,Plant_15,1159925,1206009
2667,2015/12,Provider_3,Plant_15,860101,896927
2668,2016/01,Provider_3,Plant_15,909492,925666
2669,2016/02,Provider_3,Plant_15,1213115,1255815
2670,2016/03,Provider_3,Plant_15,1164113,1223954
2671,2016/04,Provider_3,Plant_15,1227760,1356373
2672,2016/05,Provider_3,Plant_15,955454,1079363
2673,2016/06,Provider_3,Plant_15,1291292,1441777
2674,2016/07,Provider_3,Plant_15,1222984,1396060
2675,2016/08,Provider_3,Plant_15,1407495,1583041
2676,2016/09,Provider_3,Plant_15,1364530,1507375
2677,2016/10,Provider_3,Plant_15,1143041,1250984
2678,2016/11,Provider_3,Plant_15,1327913,1478359
2679,2016/12,Provider_3,Plant_15,671875,754618
2680,2017/01,Provider_3,Plant_15,1123799,1236416
2681,2017/02,Provider_3,Plant_15,1323214,1446719
2682,2017/03,Provider_3,Plant_15,1526455,1656572
2683,2017/04,Provider_3,Plant_15,1376556,1512077
2684,2017/05,Provider_3,Plant_15,1554581,1711662
2685,2017/06,Provider_3,Plant_15,1497834,1615004
2686,2017/07,Provider_3,Plant_15,1563833,1704737
2687,2017/08,Provider_3,Plant_15,1672824,1914293
2688,2017/09,Provider_3,Plant_15,1478382,1598877
2689,2017/10,Provider_3,Plant_15,2422182,1609886
2690,2017/11,Provider_3,Plant_15,1571738,1648746
2691,2017/12,Provider_3,Plant_15,982393,1170146
2692,2018/01,Provider_3,Plant_15,1263066,"1390298,443"
2693,2018/02,Provider_3,Plant_15,1372567,1510807
2694,2018/03,Provider_3,Plant_15,1443244,1550750
2746,2014/01,Provider_3,Plant_17,1811056,1825878
2747,2014/02,Provider_3,Plant_17,1787704,1716505
2748,2014/03,Provider_3,Plant_17,2102884,1933339
2749,2014/04,Provider_3,Plant_17,2003957,1806443
2750,2014/05,Provider_3,Plant_17,2231156,2020675
2751,2014/06,Provider_3,Plant_17,2012530,1932526
